-7.1928 1.3280 0.5312
-7.3473 1.7969 0.3682
-6.6207 1.5512 -0.5931
-7.3998 1.4033 1.6320
-7.5870 1.9449 1.6110
-7.2193 1.7863 2.8476
-7.3372 2.3804 2.7527
-6.3988 1.9531 3.8255
-6.6068 2.4830 3.7584
-5.4555 2.2824 4.3378
-5.5264 2.7968 4.3570
-4.3031 2.8241 4.4824
-5.7269 1.7918 -1.4192
-6.6779 2.0875 -0.7736
-7.3799 2.6606 0.3595
-7.4926 3.1068 1.5302
-7.2700 3.3899 2.4690
-6.6945 3.5450 3.2788
-5.6976 3.5843 4.0450
-4.3087 3.3885 4.4159
-3.1529 3.1896 4.2240
-6.3790 2.4610 -1.0330
-6.9370 3.2808 -0.1866
-7.0930 3.9948 0.8699
-6.9286 4.2064 2.1086
-6.1114 4.5336 3.0204
-5.1191 4.2789 3.7956
-3.9891 3.7736 4.2028
-6.4357 3.7759 -0.6109
-6.5342 4.5888 0.2418
-6.1807 5.1668 1.5265
-5.3915 5.2165 2.7450
-4.5662 4.8026 3.4838
-6.4255 0.0659 1.3890
-6.3243 0.4313 0.1046
-6.0858 0.1658 2.7364
-5.3313 0.6597 3.7938
-4.4082 1.4835 4.3122
-6.0488 5.1753 0.3557
-6.1611 4.2913 -0.6062
-5.7284 5.5748 1.2191
-5.2520 5.6125 2.1000
-4.4777 5.2158 3.0802
-5.6654 5.0280 -0.2251
-5.7854 4.1159 -0.9805
-5.1489 5.6475 0.9353
-4.5536 5.6325 2.2183
-3.9235 5.1283 3.0997
-5.8630 3.0627 -1.2856
-5.2176 2.9423 -1.7561
-3.5692 4.3229 3.7377
-2.7911 4.2593 3.5990
-5.6458 0.4055 -0.8689
-6.0241 0.8488 -0.7745
-5.6005 -0.5462 0.2502
-5.3515 -1.0134 1.4495
-4.6411 -1.2527 2.4422
-4.4582 -0.5173 3.4191
-3.8483 0.3892 4.0940
-3.2481 1.6958 4.3991
-3.6466 2.1554 4.4350
5.3960 -3.1633 -2.6401
5.4749 -4.2720 -2.2672
4.6808 -4.3219 -2.8239
4.5307 -3.4591 -3.0595
5.9142 -3.1473 -1.9113
5.8986 -4.1895 -1.6426
6.0932 -2.7821 -1.1147
6.0772 -3.9409 -0.9475
5.8683 -2.7280 -0.1349
5.9524 -3.6244 -0.0374
5.1979 -4.8431 -2.2006
4.4415 -4.7705 -2.7134
5.7743 -4.6417 -1.4727
5.9459 -4.4319 -0.5622
5.7928 -4.0290 0.2481
4.7777 -5.2013 -2.1008
4.0160 -4.9676 -2.6159
5.4167 -5.1450 -1.1833
5.6571 -4.7178 -0.1771
5.4728 -4.1690 0.5764
4.2714 -3.1238 -3.1193
3.4445 -3.6269 -3.1308
5.0860 -2.7856 -2.7768
5.6717 -2.4299 -1.9857
5.9176 -2.3206 -0.9773
5.6837 -2.3389 -0.0646
5.2252 -2.6227 0.7338
2.4956 -4.0970 -2.8393
3.5563 -4.3704 -2.9408
3.0835 -4.7956 -2.6263
3.6942 -5.5094 -1.9554
4.2243 -5.7907 -1.2382
4.5696 -5.7953 -0.6337
4.7716 -5.4899 -0.0418
4.8819 -4.8576 0.6399
5.2889 -3.4310 0.8580
4.8065 -3.8548 1.1982
2.5926 -4.7362 -2.5108
2.7678 -5.3357 -1.9305
3.0715 -5.8254 -1.1197
3.4716 -5.8476 -0.1193
3.9216 -5.3611 0.7302
4.2141 -4.5475 1.2219
4.3665 -3.7495 1.4721
3.5870 -2.1896 -3.0563
2.9141 -3.0581 -3.1763
4.1954 -1.5011 -2.5964
4.4785 -0.8449 -1.8204
4.9535 -1.0721 -0.9748
5.0095 -1.3901 0.0111
4.7715 -1.9569 0.9375
2.1697 -4.7737 -2.2747
2.0620 -5.3758 -1.4771
2.1467 -5.7304 -0.5447
2.2525 -5.6653 0.3909
2.8672 -5.3354 1.0268
3.4162 -4.6337 1.4815
3.9232 -3.7803 1.6502
-1.2714 6.7602 -1.1135
-0.8140 7.0675 -1.3992
-1.3464 6.4050 -2.5881
-1.7566 6.0898 -2.3109
-0.6119 6.7112 0.1875
-0.2004 7.0349 -0.0769
-0.4100 7.2030 -1.6177
-0.8188 6.5950 -2.7826
0.2609 7.1889 -0.4165
-1.6474 6.3751 -0.8473
-2.0884 5.6794 -2.1759
-0.8284 6.3520 0.5284
0.0861 7.1230 -1.8241
-0.2799 6.4304 -3.1249
0.8987 7.0787 -0.5415
0.5598 6.8982 -1.9840
0.2754 6.0647 -3.2889
1.4549 6.7144 -0.7030
-0.6847 5.2623 -3.5966
0.5330 4.0436 -4.2376
-0.8991 3.2172 -4.2982
1.3828 5.0506 -3.5562
1.8240 5.8790 -2.3061
2.5753 5.7050 -0.9469
1.1865 6.2791 0.4922
2.6563 5.2416 0.4561
1.8650 4.8194 1.8313
-1.9703 6.1105 -0.6346
-1.2604 6.1140 0.8059
0.2294 5.5383 1.6855
1.8905 4.2143 -3.8155
0.9234 3.2770 -4.4021
2.8704 4.7774 -2.5071
3.2505 4.9619 -0.8285
3.1733 4.5375 0.5777
4.0578 2.0438 -2.3655
4.0523 1.0710 -2.1153
3.3018 0.8746 -3.1499
3.1648 1.9708 -3.5895
4.3398 2.6107 -0.9978
4.3045 1.3848 -0.9745
3.9574 0.5485 -1.9434
3.0389 0.2455 -3.0986
2.9028 3.0083 -3.6867
2.0307 1.7276 -4.2559
1.6339 2.3939 -4.3521
3.8829 3.1069 -2.5493
4.0427 3.6510 -1.1512
3.7592 3.6072 0.3995
4.0870 2.8848 0.3179
-1.1911 1.3694 -4.0454
-0.1574 2.5454 -4.5386
0.1644 1.8905 -4.5332
2.6619 4.1481 1.7182
2.9857 3.4782 1.7688
1.9657 2.8521 2.6423
-0.0687 -6.4442 1.6459
-0.6145 -6.4461 1.8956
-1.0408 -6.4454 0.5592
-0.5287 -6.3895 0.3330
0.5555 -5.7955 2.7080
0.0576 -5.8421 2.9675
-1.0585 -6.3541 2.0753
-1.5500 -6.3086 0.8617
-0.5261 -5.7461 3.1063
0.3967 -6.2679 1.3893
